,actual,pred
1123,6094.0,32000.232
1124,9351.0,33621.582
1125,9848.0,32415.225
1126,10082.0,38316.89
1127,11320.0,31501.203
1128,5548.0,30064.695
1129,5875.999999999999,29523.164
1130,3226.9999999999995,37467.953
1131,3226.0,27010.6
1132,1680.0,28118.07
1133,1804.0,21967.357
1134,1336.0,21474.209
1135,1968.0,28674.314
1136,2104.0,17867.99
1137,3011.0,14762.509
1138,2139.0,11316.225
1139,736.0,13316.82
1140,0.0,8277.417
1141,0.0,12452.646
1142,0.0,11811.303
1143,0.0,9764.352
1144,0.0,11006.804
1145,0.0,-407.21765
1146,0.0,2071.2412
